timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-05-22T05:15:00,1.2083332538604736,0.0,0.0,-0.5416666865348816,0.1542215347290039,0.10262374579906464
2025-05-22T05:30:00,1.3266665935516357,0.0,0.0,-0.6733333468437195,0.1693246066570282,0.1126737967133522
2025-05-22T05:45:00,1.7083332538604736,0.0,0.0,-0.7916666865348816,0.21803733706474304,0.14508874714374542
2025-05-22T06:00:00,1.0049999952316284,0.0,0.0,-0.9950000047683716,0.1443793922662735,0.08356574922800064
2025-05-22T06:15:00,0.5983333587646484,0.0,0.0,-1.1516666412353516,0.08595721423625946,0.04975141957402229
2025-05-22T06:30:00,0.9208334684371948,0.0,0.0,-1.3541666269302368,0.13228793442249298,0.07656729966402054
2025-05-22T06:45:00,0.23166656494140625,0.0,0.0,-1.6358333826065063,0.033281467854976654,0.019263073801994324
2025-05-22T07:00:00,0.18416666984558105,0.0,0.0,-1.778333306312561,0.0287784431129694,0.017897317185997963
2025-05-22T07:15:00,0.08750009536743164,0.0,0.0,-1.9774999618530273,0.013673030771315098,0.008503259159624577
2025-05-22T07:30:00,0.34166669845581055,0.0,0.0,-2.130833387374878,0.05338987708091736,0.03320316970348358
2025-05-22T07:45:00,1.4800000190734863,0.0,0.0,-2.234999895095825,0.23126929998397827,0.1438264101743698
2025-05-22T08:00:00,1.9900000095367432,0.0,0.0,-2.640000104904175,0.31078991293907166,0.1933882087469101
2025-05-22T08:15:00,2.2183332443237305,0.0,0.0,-2.9066667556762695,0.3464500606060028,0.215577632188797
2025-05-22T08:30:00,1.618333339691162,0.0,0.0,-3.1516666412353516,0.25274455547332764,0.1572696417570114
2025-05-22T08:45:00,0.2783334255218506,0.0,0.0,-3.3466665744781494,0.04346895590424538,0.027048442512750626
2025-05-22T09:00:00,0.8808333873748779,0.0,0.0,-3.6041667461395264,0.1343180239200592,0.0855993926525116
2025-05-22T09:15:00,1.4424998760223389,0.0,0.0,-3.762500047683716,0.21996638178825378,0.14635604619979858
2025-05-22T09:30:00,1.0358333587646484,0.0,0.0,-4.00166654586792,0.1579539179801941,0.10509565472602844
2025-05-22T09:45:00,0.8508334159851074,0.0,0.0,-4.18916654586792,0.12974333763122559,0.08632556349039078
2025-05-22T10:00:00,0.4441666603088379,0.0,0.0,-4.428333282470703,0.06778787076473236,0.045065149664878845
2025-05-22T10:15:00,0.0,0.0,0.021667003631591797,-4.639166831970215,0.0,0.0
2025-05-22T10:30:00,0.5158333778381348,0.0,0.0,-4.6541666984558105,0.07872550934553146,0.05233645439147949
2025-05-22T10:45:00,0.6533331871032715,0.0,0.0,-4.836666584014893,0.09971046447753906,0.06628718972206116
2025-05-22T11:00:00,0.0991663932800293,0.0,0.0,-5.190833568572998,0.015067157335579395,0.010061422362923622
2025-05-22T11:15:00,1.5891666412353516,0.0,0.0,-5.505833148956299,0.24145501852035522,0.16123685240745544
2025-05-22T11:30:00,0.17749977111816406,0.0,0.0,-5.257500171661377,0.02696898579597473,0.018009128049016
2025-05-22T11:45:00,0.0,0.0,1.0124998092651367,-5.677499771118164,0.0,0.0
2025-05-22T12:00:00,0.0,0.0,0.5799999237060547,-5.90749979019165,0.0,0.0
2025-05-22T12:15:00,0.0,0.0,0.42999982833862305,-6.262499809265137,0.0,0.0
2025-05-22T12:30:00,0.0,0.0,2.2624998092651367,-6.454999923706055,0.0,0.0
2025-05-22T12:45:00,0.0,0.0,2.6483333110809326,-6.558333396911621,0.0,0.0
2025-05-22T13:00:00,0.0,0.0,2.861666440963745,-6.561666488647461,0.0,0.0
2025-05-22T13:15:00,0.0,0.0,1.5124998092651367,-6.747499942779541,0.0,0.0
2025-05-22T13:30:00,0.0,0.0,0.6999998092651367,-6.269999980926514,0.0,0.0
2025-05-22T13:45:00,0.0,0.0,0.8000001907348633,-6.605000019073486,0.0,0.0
2025-05-22T14:00:00,0.0,0.0,2.8383333683013916,-6.740833282470703,0.0,0.0
2025-05-22T14:15:00,0.0,0.0,2.244166374206543,-6.541666507720947,0.0,0.0
2025-05-22T14:30:00,0.0,0.0,0.9566664695739746,-6.024166584014893,0.0,0.0
2025-05-22T14:45:00,0.0,0.0,0.39333343505859375,-6.135833263397217,0.0,0.0
2025-05-22T15:00:00,0.0,0.0,2.3424999713897705,-6.002500057220459,0.0,0.0
2025-05-22T15:15:00,0.0,0.0,0.46916675567626953,-5.9691667556762695,0.0,0.0
2025-05-22T15:30:00,0.0,0.0,0.9308333396911621,-5.815833568572998,0.0,0.0
2025-05-22T15:45:00,0.0,0.0,1.4700002670288086,-5.445000171661377,0.0,0.0
2025-05-22T16:00:00,0.0,0.0,0.8241662979125977,-5.186666488647461,0.0,0.0
2025-05-22T16:15:00,0.0,0.0,0.47749996185302734,-5.117499828338623,0.0,0.0
2025-05-22T16:30:00,0.0,1.1200003623962402,0.0,-4.449999809265137,0.0,0.0
2025-05-22T16:45:00,0.0,0.0,0.2024998664855957,-4.722499847412109,0.0,0.0
2025-05-22T17:00:00,0.0,0.0,0.2691664695739746,-4.549166679382324,0.0,0.0
2025-05-22T17:15:00,0.0,0.0,0.742499828338623,-4.224999904632568,0.0,0.0
2025-05-22T17:30:00,0.0,1.7466669082641602,0.0,-3.573333263397217,0.0,0.0
2025-05-22T17:45:00,0.0,0.6591665744781494,0.0,-3.5908334255218506,0.0,0.0
2025-05-22T18:00:00,0.0,1.37666654586792,0.0,-3.3933334350585938,0.0,0.0
2025-05-22T18:15:00,0.0,1.2166664600372314,0.0,-3.3583333492279053,0.0,0.0
2025-05-22T18:30:00,0.0,0.7016665935516357,0.0,-3.1683332920074463,0.0,0.0
2025-05-22T18:45:00,0.0,0.8083333969116211,0.0,-2.8916666507720947,0.0,0.0
2025-05-22T19:00:00,0.0,0.7108333110809326,0.0,-2.5366666316986084,0.0,0.0
2025-05-22T19:15:00,0.0,1.0216665267944336,0.0,-2.4558334350585938,0.0,0.0
2025-05-22T19:30:00,1.1920928955078125e-07,2.2833333015441895,0.0,-1.9266666173934937,2.2262412358031725e-08,1.158475892992783e-08
2025-05-22T19:45:00,0.0,1.9716668128967285,0.0,-2.120833396911621,0.0,0.0
2025-05-22T20:00:00,-1.1920928955078125e-07,2.7166669368743896,0.0,-1.9983333349227905,0.0,0.0
2025-05-22T20:15:00,1.1920928955078125e-07,2.7691664695739746,0.0,-1.6258333921432495,2.1606986422284535e-08,1.158475892992783e-08
2025-05-22T20:30:00,0.0,2.115000009536743,0.0,-1.4674999713897705,0.0,0.0
2025-05-22T20:45:00,0.0,1.5199999809265137,0.0,-1.2599999904632568,0.0,0.0
2025-05-22T21:00:00,0.0,1.659999966621399,0.0,-1.090000033378601,0.0,0.0
2025-05-22T21:15:00,1.6416666507720947,0.0,0.0,-0.8583333492279053,0.29187676310539246,0.1595371663570404
2025-05-22T21:30:00,1.7933332920074463,0.0,0.0,-0.7066666483879089,0.3188420236110687,0.17427612841129303
2025-05-22T21:45:00,1.7666666507720947,0.0,0.0,-0.4833333194255829,0.31410089135169983,0.17168466746807098
2025-05-22T22:00:00,2.1675000190734863,0.0,0.0,-0.33250001072883606,0.345572292804718,0.2106376588344574
2025-05-22T22:15:00,2.007499933242798,0.0,0.0,-0.24250000715255737,0.32006290555000305,0.19508884847164154
2025-05-22T22:30:00,2.0966665744781494,0.0,0.0,-0.15333333611488342,0.3342790901660919,0.20375406742095947
2025-05-22T22:45:00,2.135833263397217,0.0,0.0,-0.11416666954755783,0.3405235707759857,0.20756028592586517
2025-05-22T23:00:00,2.178333282470703,0.0,0.0,-0.0716666653752327,0.301750123500824,0.21169042587280273
2025-05-22T23:15:00,2.2016665935516357,0.0,0.0,-0.04833333194255829,0.30498233437538147,0.21395796537399292
2025-05-22T23:30:00,2.2225000858306885,0.0,0.0,-0.027499999850988388,0.30786827206611633,0.2159825563430786
2025-05-22T23:45:00,2.240000009536743,0.0,0.0,-0.009999999776482582,0.31029242277145386,0.21768321096897125
2025-05-23T00:00:00,2.0,0.0,0.0,0.0,0.2733382284641266,0.1662999987602234
2025-05-23T00:15:00,2.25,0.0,0.0,0.0,0.3075055181980133,0.1870875060558319
2025-05-23T00:30:00,2.0,0.0,0.0,0.0,0.2733382284641266,0.1662999987602234
2025-05-23T00:45:00,2.25,0.0,0.0,0.0,0.3075055181980133,0.1870875060558319
2025-05-23T01:00:00,2.25,0.0,0.0,0.0,0.30393069982528687,0.1870875060558319
2025-05-23T01:15:00,2.25,0.0,0.0,0.0,0.30393069982528687,0.1870875060558319
2025-05-23T01:30:00,2.25,0.0,0.0,0.0,0.30393069982528687,0.1870875060558319
